ID;Gender;Age_Months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;TestingLocation;Day;Phase;Dropout;Reason_Dropout;Trial_nr;Baited_Side;Baited_Box;Chosen_Side;success;CumulativeSumStickers;CumulativeProportionCorrect;Location_Sticker_Changed;Material_change;StoppedEarly;TotalNrTrials;Criterion.reached;Number_errors;Nr_CorrectTrials;Proportion_Correct;NrTrials_UntilCriterionreached;NrErrors_UntilCriterionreached;Video;Comments;Additional comments;SD_Criterionreached
3;m;43;3;no information;44;3;young;Fife;1;Reversal;no;;5;right;;right;1;3;0.6;no;;no;8;yes;2;6;0.750;8;2;ID3_Shifting_BoxFilling_m_3y_Day1;;;yes
3;m;43;3;no information;44;3;young;Fife;1;Reversal;no;;6;left;;left;1;4;0.666666667;yes;;no;8;yes;2;6;0.750;8;2;ID3_Shifting_BoxFilling_m_3y_Day1;;;yes
3;m;43;3;no information;44;3;young;Fife;1;Reversal;no;;7;left;;left;1;5;0.714285714;no;;no;8;yes;2;6;0.750;8;2;ID3_Shifting_BoxFilling_m_3y_Day1;;;yes
3;m;43;3;no information;44;3;young;Fife;1;Reversal;no;;8;right;;right;1;6;0.75;yes;;no;8;yes;2;6;0.750;8;2;ID3_Shifting_BoxFilling_m_3y_Day1;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast;left;1;1;1;;;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;2;right;silverbox_natstraw;left;0;1;0.5;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;3;left;silverbox_greenbast;right;0;1;0.333333333;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;4;left;silverbox_natstraw;left;1;2;0.5;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;5;right;silverbox_greenbast;left;0;2;0.4;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;6;right;silverbox_greenbast;right;1;3;0.5;no;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;7;left;silverbox_natstraw;left;1;4;0.571428571;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;8;left;silverbox_natstraw;left;1;5;0.625;no;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;9;left;silverbox_greenbast;right;0;5;0.555555556;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;10;left;silverbox_natstraw;right;0;5;0.5;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;11;right;silverbox_natstraw;right;1;6;0.545454545;yes;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;12;right;silverbox_greenbast;right;1;7;0.583333333;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;13;right;silverbox_natstraw;right;1;8;0.615384615;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;14;left;silverbox_greenbast;right;0;8;0.571428571;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;15;left;silverbox_natstraw;left;1;9;0.6;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;16;right;silverbox_greenbast;left;0;9;0.5625;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;17;left;silverbox_natstraw;right;0;9;0.529411765;yes;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;18;left;silverbox_natstraw;left;1;10;0.555555556;no;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;19;right;silverbox_natstraw;right;1;11;0.578947368;yes;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;20;right;silverbox_natstraw;right;1;12;0.6;no;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;21;right;silverbox_greenbast;left;0;12;0.571428571;no;yes;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;22;right;silverbox_greenbast;right;1;13;0.590909091;no;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;23;left;silverbox_greenbast;left;1;14;0.608695652;yes;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
3;m;43;3;no information;44;3;young;Fife;2;Compound Discrimination;no;;24;left;silverbox_greenbast;left;1;15;0.625;no;no;no;24;no;9;15;0.625;;;ID3_Shifting_BoxFilling_m_3y_Day2;;;yes
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;1;left;;left;1;1;1;;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;2;right;;right;1;2;1;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;3;left;;right;0;2;0.666666667;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;4;left;;right;0;2;0.5;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;5;right;;right;1;3;0.6;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;6;right;;left;0;3;0.5;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;7;left;;left;1;4;0.571428571;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;8;left;;right;0;4;0.5;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;9;right;;right;1;5;0.555555556;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;10;right;;left;0;5;0.5;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;11;left;;left;1;6;0.545454545;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;12;right;;right;1;7;0.583333333;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;13;right;;left;0;7;0.538461538;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;14;left;;left;1;8;0.571428571;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;15;left;;right;0;8;0.533333333;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;16;right;;right;1;9;0.5625;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;17;right;;left;0;9;0.529411765;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;18;left;;right;0;9;0.5;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;19;left;;left;1;10;0.526315789;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;20;right;;left;0;10;0.5;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;21;right;;right;1;11;0.523809524;no;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;22;left;;left;1;12;0.545454545;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;23;right;;left;0;12;0.52173913;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;1;Simple Discrimination;no;;24;left;;left;1;13;0.541666667;yes;;no;24;no;11;13;0.542;;;ID4_Shifting_BoxFilling_m_5y_Day1;;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast;left;1;1;1;;;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;2;right;silverbox_natstraw;right;1;2;1;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;3;left;silverbox_greenbast;left;1;3;1;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;4;left;silverbox_natstraw;left;1;4;1;no;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;5;right;silverbox_greenbast;right;1;5;1;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;6;right;silverbox_greenbast;left;0;5;0.833333333;no;no;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;7;left;silverbox_natstraw;left;1;6;0.857142857;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;8;left;silverbox_natstraw;right;0;6;0.75;no;no;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;9;right;silverbox_natstraw;right;1;7;0.777777778;yes;no;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;10;left;silverbox_greenbast;left;1;8;0.8;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;11;right;silverbox_natstraw;right;1;9;0.818181818;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;12;right;silverbox_greenbast;right;1;10;0.833333333;no;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;13;right;silverbox_natstraw;right;1;11;0.846153846;no;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;Compound Discrimination;no;;14;left;silverbox_greenbast;left;1;12;0.857142857;yes;yes;no;14;yes;2;12;0.857;14;2;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;1;right;corkbox_greenfelt;left;0;0;0;;;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;very strongly focused on the filling material. I think he reached the criterion by chance;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;2;left;corkbox_greenfelt;right;0;0;0;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;3;left;corkbox_greenfelt;left;1;1;0.333333333;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;4;left;greenbox_greenfelt;right;0;1;0.25;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;5;left;greenbox_greenfelt;left;1;2;0.4;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;6;right;greenbox_greenfelt;right;1;3;0.5;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;7;right;greenbox_greenfelt;right;1;4;0.571428571;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;8;right;corkbox_greenfelt;right;1;5;0.625;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;9;right;greenbox_greenfelt;right;1;6;0.666666667;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;10;left;greenbox_greenfelt;right;0;6;0.6;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;11;right;corkbox_greenfelt;right;1;7;0.636363636;yes;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;side and location change did not match - location change was wrong (no should have been yes), changed here;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;12;left;corkbox_greenfelt;right;0;7;0.583333333;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;13;right;corkbox_greenfelt;right;1;8;0.615384615;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;14;right;corkbox_greenfelt;left;0;8;0.571428571;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;15;left;corkbox_greenfelt;left;1;9;0.6;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;16;left;corkbox_greenfelt;left;1;10;0.625;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;17;left;greenbox_greenfelt;left;1;11;0.647058824;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;18;right;greenbox_greenfelt;right;1;12;0.666666667;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;19;right;corkbox_greenfelt;right;1;13;0.684210526;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;20;right;greenbox_greenfelt;right;1;14;0.7;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;21;left;greenbox_greenfelt;left;1;15;0.714285714;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;22;left;greenbox_greenfelt;left;1;16;0.727272727;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;23;right;greenbox_greenfelt;right;1;17;0.739130435;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;24;left;corkbox_greenfelt;left;1;18;0.75;yes;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;25;right;corkbox_greenfelt;right;1;19;0.76;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;26;left;corkbox_greenfelt;left;1;20;0.769230769;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;27;left;corkbox_greenfelt;left;1;21;0.777777778;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;28;left;greenbox_greenfelt;left;1;22;0.785714286;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;29;left;greenbox_greenfelt;left;1;23;0.793103448;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;30;right;greenbox_greenfelt;right;1;24;0.8;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;31;right;greenbox_greenfelt;right;1;25;0.806451613;no;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;32;right;corkbox_greenfelt;right;1;26;0.8125;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;33;right;greenbox_greenfelt;right;1;27;0.818181818;no;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;34;left;greenbox_greenfelt;left;1;28;0.823529412;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;35;right;corkbox_greenfelt;right;1;29;0.828571429;yes;yes;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
4;m;62;5;no information;63;5;old;Fife;2;EDS;no;;36;left;corkbox_greenfelt;left;1;30;0.833333333;yes;no;no;36;no criterion;6;30;0.833;;;ID4_Shifting_BoxFilling_m_5y_Day2;;;no
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;1;left;;left;1;1;1;;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;2;right;;right;1;2;1;yes;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;3;left;;left;1;3;1;yes;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;4;left;;right;0;3;0.75;no;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;5;right;;right;1;4;0.8;yes;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;6;right;;right;1;5;0.833333333;no;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;7;left;;left;1;6;0.857142857;yes;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;8;left;;left;1;7;0.875;no;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;9;right;;right;1;8;0.888888889;yes;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Simple Discrimination;no;;10;right;;right;1;9;0.9;no;;no;10;yes;1;9;0.900;10;1;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Reversal;no;;1;right;;right;1;1;1;;;no;6;yes;0;6;1.000;6;0;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Reversal;no;;2;left;;left;1;2;1;yes;;no;6;yes;0;6;1.000;6;0;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Reversal;no;;3;left;;left;1;3;1;no;;no;6;yes;0;6;1.000;6;0;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Reversal;no;;4;right;;right;1;4;1;yes;;no;6;yes;0;6;1.000;6;0;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Reversal;no;;5;right;;right;1;5;1;no;;no;6;yes;0;6;1.000;6;0;ID5_Shifting_BoxFilling_f_3y_Day1;;;yes
5;f;45;3;no information;46;3;young;Fife;1;Reversal;no;;6;left;;left;1;6;1;yes;;no;6;yes;0;6;1.000;6;0;ID5_Shifting_BoxFilling_f_3y_Day1;side and location change did not match - location change was wrong (no should have been yes), changed here;;yes
5;f;45;3;no information;46;3;young;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast;left;1;1;1;;;no;13;yes;2;11;0.846;13;2;ID5_Shifting_BoxFilling_f_3y_Day2;;;yes
5;f;45;3;no information;46;3;young;Fife;2;Compound Discrimination;no;;2;right;silverbox_natstraw;right;1;2;1;yes;yes;no;13;yes;2;11;0.846;13;2;ID5_Shifting_BoxFilling_f_3y_Day2;;;yes
5;f;45;3;no information;46;3;young;Fife;2;Compound Discrimination;no;;3;left;silverbox_greenbast;left;1;3;1;yes;yes;no;13;yes;2;11;0.846;13;2;ID5_Shifting_BoxFilling_f_3y_Day2;;;yes
5;f;45;3;no information;46;3;young;Fife;2;Compound Discrimination;no;;4;left;silverbox_natstraw;left;1;4;1;no;yes;no;13;yes;2;11;0.846;13;2;ID5_Shifting_BoxFilling_f_3y_Day2;;;yes
5;f;45;3;no information;46;3;young;Fife;2;Compound Discrimination;no;;5;right;silverbox_greenbast;left;0;4;0.8;yes;yes;no;13;yes;2;11;0.846;13;2;ID5_Shifting_BoxFilling_f_3y_Day2;;;yes
5;f;45;3;no information;46;3;young;Fife;2;Compound Discrimination;no;;6;right;silverbox_greenbast;right;1;5;0.833333333;no;no;no;13;yes;2;11;0.846;13;2;ID5_Shifting_BoxFilling_f_3y_Day2;;;yes
