ID;Gender;Age_months;Age_group;Midtesting_age_months;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;TestingLocation;Trial;StoppedEarly;TotalNr_Rounds;RoundNr;Position;BoxID;Correct;emptied_all_boxes;NrBoxesEmptied;Efficiency;NoSearches_before_FirstError;NoSearches_before_FirstError_numeric;Video;NrBoxesEmptiedDisregardingFirstSearch;NrRoundsDisregardingFirstSearch;EfficiencyDisregardingFirstSearch
131;m;53;4;53;4;old;no;Fife;1;no;8;4;1;orange;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;1;no;8;5;2;purple;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;1;no;8;6;7;blue;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;1;no;8;7;3;red;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;1;no;8;8;8;green;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;2;no;9;1;1;yellow;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;2;3;orange;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;3;6;white;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;4;7;blue;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;5;8;lightblue;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;6;1;red;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;7;4;orange;no;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;8;7;purple;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
131;m;53;4;53;4;old;no;Fife;2;no;9;9;1;green;yes;yes;8;0.888888889;6;6;ID131_WM_ScrambledBox_m_4y;7;8;0.875
132;f;57;4;58;4;old;no;Fife;1;no;8;1;4;yellow;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;2;6;purple;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;3;4;green;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;4;7;red;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;5;6;lightblue;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;6;3;orange;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;7;7;blue;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;1;no;8;8;7;white;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;1;4;white;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;2;5;yellow;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;3;4;green;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;4;1;lightblue;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;5;7;orange;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;6;6;blue;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;7;1;red;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
132;f;57;4;58;4;old;no;Fife;2;no;8;8;7;purple;yes;yes;8;1;no error;;ID132_WM_ScrambledBox_f_4y;7;7;1
139;f;42;3;42;3;young;no information;Fife;1;no;11;1;3;purple;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;2;4;white;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;3;4;green;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;4;6;yellow;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;5;4;red;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;6;7;blue;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;7;4;white;no;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;8;2;orange;yes;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;9;6;purple;no;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;10;6;yellow;no;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;1;no;11;11;5;orange;no;no;7;0.636363636;6;6;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;1;7;red;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;2;5;yellow;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;3;5;red;no;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;4;5;yellow;no;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;5;4;green;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;6;6;blue;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;7;4;orange;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;8;6;white;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;9;1;green;no;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;10;4;lightblue;yes;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
139;f;42;3;42;3;young;no information;Fife;2;no;11;11;8;green;no;no;7;0.636363636;2;2;ID139_WM_ScrambledBox_f_3y;6;10;0.6
141;f;58;4;58;4;old;no;Fife;1;no;9;1;3;purple;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;2;3;blue;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;3;1;yellow;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;4;3;lightblue;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;5;7;green;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;6;2;purple;no;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;7;8;orange;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;8;7;white;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;1;no;9;9;4;red;yes;yes;8;0.888888889;5;5;ID141_WM_ScrambledBox_f_4y;7;8;0.875
141;f;58;4;58;4;old;no;Fife;2;no;8;1;3;purple;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;2;5;yellow;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;3;6;white;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;4;4;red;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;5;4;green;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;6;5;orange;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;7;3;blue;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
141;f;58;4;58;4;old;no;Fife;2;no;8;8;2;lightblue;yes;yes;8;1;no error;;ID141_WM_ScrambledBox_f_4y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;1;1;white;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;2;2;yellow;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;3;2;orange;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;4;3;lightblue;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;5;4;red;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;6;5;green;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;7;7;blue;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;1;no;8;8;1;purple;yes;yes;8;1;no error;;ID143_WM_ScrambledBox_f_3y;7;7;1
143;f;43;3;44;3;young;no;Fife;2;no;9;1;1;yellow;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;2;3;orange;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;3;4;green;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;4;8;orange;no;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;5;6;blue;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;6;8;white;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;7;6;lightblue;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;8;7;purple;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
143;f;43;3;44;3;young;no;Fife;2;no;9;9;5;red;yes;yes;8;0.888888889;3;3;ID143_WM_ScrambledBox_f_3y;7;8;0.875
170;f;43;3;43;3;young;no;Fife;1;no;8;1;3;purple;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;2;8;orange;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;3;1;yellow;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;4;8;blue;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;5;4;red;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;6;1;white;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;7;6;lightblue;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;1;no;8;8;8;green;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;1;3;purple;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;2;7;white;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;3;7;orange;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;4;4;red;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;5;8;lightblue;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;6;3;green;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;7;8;yellow;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
170;f;43;3;43;3;young;no;Fife;2;no;8;8;3;blue;yes;yes;8;1;no error;;ID170_WM_ScrambledBox_f_3y;7;7;1
171;m;40;3;40;3;young;no;Fife;1;no;10;1;8;orange;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;2;5;red;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;3;7;white;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;4;6;yellow;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;5;6;lightblue;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;6;3;orange;no;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;7;2;green;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;8;4;blue;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;9;4;red;no;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;1;no;10;10;8;purple;yes;yes;8;0.8;5;5;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;1;5;blue;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;2;5;yellow;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;3;6;white;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;4;3;green;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;5;2;yellow;no;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;6;1;red;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;7;3;blue;no;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;8;7;purple;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;9;8;lightblue;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
171;m;40;3;40;3;young;no;Fife;2;no;10;10;3;orange;yes;yes;8;0.8;4;4;ID171_WM_ScrambledBox_m_3y;7;9;0.777777778
172;m;44;3;44;3;young;no;Fife;1;no;8;1;6;blue;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;2;5;red;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;3;4;green;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;4;4;purple;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;5;6;lightblue;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;6;4;yellow;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;7;4;white;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;1;no;8;8;2;orange;yes;yes;8;1;no error;;ID172_WM_ScrambledBox_m_3y;7;7;1
172;m;44;3;44;3;young;no;Fife;2;yes;6;1;5;blue;yes;no;6;1;no error;;ID172_WM_ScrambledBox_m_3y;5;5;1
172;m;44;3;44;3;young;no;Fife;2;yes;6;2;4;red;yes;no;6;1;no error;;ID172_WM_ScrambledBox_m_3y;5;5;1
172;m;44;3;44;3;young;no;Fife;2;yes;6;3;3;lightblue;yes;no;6;1;no error;;ID172_WM_ScrambledBox_m_3y;5;5;1
172;m;44;3;44;3;young;no;Fife;2;yes;6;4;5;yellow;yes;no;6;1;no error;;ID172_WM_ScrambledBox_m_3y;5;5;1
172;m;44;3;44;3;young;no;Fife;2;yes;6;5;1;purple;yes;no;6;1;no error;;ID172_WM_ScrambledBox_m_3y;5;5;1
172;m;44;3;44;3;young;no;Fife;2;yes;6;6;8;white;yes;no;6;1;no error;;ID172_WM_ScrambledBox_m_3y;5;5;1
142;m;44;3;44;3;young;glasses;Fife;1;no;11;1;2;lightblue;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;2;4;white;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;3;1;yellow;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;4;2;white;no;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;5;1;white;no;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;6;3;orange;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;7;6;lightblue;no;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;8;8;green;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;9;6;purple;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;10;7;blue;yes;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;1;no;11;11;4;green;no;no;7;0.636363636;3;3;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;1;5;blue;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;2;1;lightblue;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;3;2;yellow;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;4;4;red;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;5;7;orange;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;6;2;yellow;no;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;7;5;purple;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;8;4;red;no;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;9;4;blue;no;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;10;6;green;yes;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
142;m;44;3;44;3;young;glasses;Fife;2;no;11;11;6;purple;no;no;7;0.636363636;5;5;ID142_WM_ScrambledBox_m_3y;6;10;0.6
173;m;40;3;40;3;young;no;Fife;1;no;11;1;8;orange;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;2;3;blue;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;3;5;red;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;4;4;purple;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;5;6;lightblue;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;6;3;orange;no;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;7;4;white;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;8;3;lightblue;no;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;9;2;green;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;10;1;red;no;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;1;no;11;11;2;yellow;yes;yes;8;0.727272727;5;5;ID173_WM_ScrambledBox_m_3y;7;10;0.7
173;m;40;3;40;3;young;no;Fife;2;no;9;1;5;blue;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;2;3;orange;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;3;2;yellow;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;4;4;red;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;5;1;purple;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;6;4;lightblue;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;7;4;orange;no;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;8;6;white;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
173;m;40;3;40;3;young;no;Fife;2;no;9;9;1;green;yes;yes;6;0.666666667;6;6;ID173_WM_ScrambledBox_m_3y;5;8;0.625
174;f;55;4;56;4;old;no;Fife;1;no;8;1;6;blue;yes;yes;8;1;no error;;ID174_WM_ScrambledBox_f_4y;7;7;1
