ID ;Sex;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;TestingLocation;BPVS_Score;Stopped_Training1;Training1_Success;Training1_NrTrials;Training1_NrErrors;Training1_NrCorrectTrials;Training1_ProportionCorrectTrials;Training2_NrShifts;Training2_Success;Training2_NrTrials;Training2_NrErrors;Training2_NrCorrectTrials;Training2_ProportionCorrectTrials;Proceeded_To_Day2;Video;Warmup_Dropout;Reason_dropout;Warm_up_StoppedEarly;Warmup_StartShelf;Warmup_NrShifts;Warmup_Success;Warmup_NrTrials;Warmup_NrErrors;Warmup_NrCorrectTrials;Warmup_ProportionCorrectTrials;Test_StoppedEarly;Dropout;Reason_Dropout;Phase;Trial_nr;Platform;Rewarded_level;Rewarded_Side;Chosen_level;Chosen_side;Success;Location_change;Platform (left/right);Possible_Switches;Test_NrSwitches;ProportionSwitches;Test_TotalNrTrials;Test_TotalNrMistakes;Test_NrCorrectTrials;Test_ProportionCorrectTrials;Test_NrMistakesDirectlyAfterASwitch(including the switch from the warmup);Test_NrMistakes_CorrectLevel_WrongCup;Test_NrMistakes_WrongLevel;Test_NrMistakes_WrongLevel_ChoseCupThatIsRewardedOnOtherPlatform;Proportion_SwitchingMistakes;Test_NrMistakes_WrongLevel_ChoseCupThatIsNeverRewarded;ProportionSwitchMistakesOutofAllMistakes;comments;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;10;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;11;right;upper;left;upper;right;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;12;right;upper;right;upper;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;13;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;14;right;upper;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;15;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;16;right;upper;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;17;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;18;right;upper;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;19;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;20;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;21;right;upper;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;22;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;23;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;24;right;upper;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;25;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;26;right;upper;right;upper;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;27;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;1;left;lower;left;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;2;left;lower;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;3;left;lower;left;lower;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;4;left;lower;left;lower;right;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;5;left;lower;right;upper;left;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;6;left;lower;left;lower;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;7;left;lower;right;lower;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;8;left;lower;right;lower;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;9;right;upper;right;upper;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;10;right;upper;right;upper;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;11;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2b;1;left;lower;left;lower;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;training2b trial-by-trial from sheet;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2b;2;left;lower;right;lower;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;training2b trial-by-trial from sheet;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2b;3;left;lower;left;lower;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;training2b trial-by-trial from sheet;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2b;4;right;upper;right;upper;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;training2b trial-by-trial from sheet;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2b;5;right;upper;right;upper;right;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;training2b trial-by-trial from sheet;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2b;6;right;upper;left;upper;left;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;training2b trial-by-trial from sheet;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;1;left;;;;;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;2;left;;;;;0;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;3;left;;;;;0;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;4;left;;;;;0;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;5;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;6;left;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;7;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;8;right;;;;;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;9;right;;;;;0;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;10;right;;;;;0;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;11;right;;;;;0;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;12;right;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;13;right;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;14;right;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;15;left;;;;;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;16;left;;;;;0;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;17;left;;;;;0;couldn't tell from video;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;18;left;;;;;0;couldn't tell from video;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;19;left;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;20;left;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;21;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;22;right;;;;;0;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;23;right;;;;;0;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;24;right;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;25;right;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;26;right;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;27;left;;;;;1;;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;28;left;;;;;0;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;29;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;30;left;;;;;0;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;31;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;32;left;;;;;1;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;33;left;;;;;0;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;34;left;;;;;0;no;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;35;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
2;m;42;3;no information;42;3;young;Fife;;no;yes;27;9;18;0.666666667;1;yes;11;4;7;0.636363636;yes;ID2_Shifting_Shelf1_m_3y, ID2_Shifting_Shelf2_m_3y;no;;no;left;1;yes;6;0;6;1;no;no;;test;36;left;;;;;1;yes;;11;4;0.36;36;18;18;0.5;4;0;18;18;0.5;0;1;;;;;;;
