ID;Gender;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;ReasonDropout;StoppedGame;TestingLocation;Criterion_Reached;Trial_no;Trial_Success;Trial_Got_sticker;CumulativeNrofCorrectSearches;CumulativeProportionCorrect;Loc_sticker_changed;Box_change;TotalNr_Trials;NrCorrectTrials;NrErrors;ProportionCorrect;NrTrials_UntilCriterionReached;NrCorrectTrials_UntilCriterionReached;NrErrors_UntilCriterionReached;Video;Comments;BoxChange_NrCorrectTrials;BoxChange_NrTotalTrials;Proportion_CorrectTrials_WhenBoxChanged;NoBoxChange_NrCorrectTrials;NoBoxChange_NrTotalTrials;Proportion_SuccessfulTrials_WhenBoxDidNotChange;LocationChange_TotalNrTrials;LocationChange_NrCorrectTrials;ProportionCorrect_LocationChange;NoLocationChange_TotalNrTrials;NoLocationChange_NrCorrectTrials;ProportionCorrect_NoLocationChange
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;14;no;0;5;0.357142857;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;15;yes;1;6;0.4;yes;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;16;no;0;6;0.375;no;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;17;yes;1;7;0.411764706;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;18;yes;1;8;0.444444444;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;19;no;0;8;0.421052632;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;20;yes;1;9;0.45;no;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;21;yes;1;10;0.476190476;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;22;yes;1;11;0.5;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;23;yes;1;12;0.52173913;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;24;yes;1;13;0.541666667;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;25;yes;1;14;0.56;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;1;no;0;0;0;;;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
108;f;57;4;no;58;4;old;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;8;6;2;0.75;8;6;2;ID108_Shifting_Tray_f_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;1;no;0;0;0;;;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;2;yes;1;1;0.5;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;3;no;0;1;0.333333333;no;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;4;no;0;1;0.25;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;5;no;0;1;0.2;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;6;yes;1;2;0.333333333;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;7;yes;1;3;0.428571429;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;8;yes;1;4;0.5;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;9;no;0;4;0.444444444;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;10;no;0;4;0.4;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;11;yes;1;5;0.454545455;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;12;yes;1;6;0.5;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;13;yes;1;7;0.538461538;no;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;14;yes;1;8;0.571428571;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;15;no;0;8;0.533333333;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;16;yes;1;9;0.5625;no;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;17;yes;1;10;0.588235294;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;18;no;0;10;0.555555556;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;19;yes;1;11;0.578947368;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;20;yes;1;12;0.6;no;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;21;no;0;12;0.571428571;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;22;yes;1;13;0.590909091;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;23;no;0;13;0.565217391;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;24;yes;1;14;0.583333333;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;25;no;0;14;0.56;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;26;no;0;14;0.538461538;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;27;yes;1;15;0.555555556;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;28;no;0;15;0.535714286;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;29;yes;1;16;0.551724138;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;30;no;0;16;0.533333333;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;31;yes;1;17;0.548387097;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;32;yes;1;18;0.5625;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;33;yes;1;19;0.575757576;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;34;no;0;19;0.558823529;no;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;35;no;0;19;0.542857143;yes;yes;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
109;m;41;3;no;42;3;young;no;;no;Edinburgh;no;36;yes;1;20;0.555555556;yes;no;36;20;16;0.555555556; ; ; ;ID109_Shifting_Tray_m_3y;no video?;14;24;0.583333333;6;11;0.545454545;19;8;0.421052632;16;12;0.75
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;1;yes;1;1;1;;;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;2;yes;1;2;1;no;yes;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;3;no;0;2;0.666666667;no;no;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;4;yes;1;3;0.75;yes;no;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;5;yes;1;4;0.8;yes;yes;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;6;yes;1;5;0.833333333;yes;no;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;7;yes;1;6;0.857142857;no;yes;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;8;yes;1;7;0.875;no;yes;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
110;f;43;3;no;43;3;young;no;;no;Edinburgh;yes;9;yes;1;8;0.888888889;no;yes;9;8;1;0.888888889;9;8;1;ID110_Shifting_Tray_f_3y;;5;5;1;2;3;0.666666667;3;3;1;5;4;0.8
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;3;no;0;0;0;no;no;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;4;yes;1;1;0.25;yes;no;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;5;no;0;1;0.2;yes;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;6;yes;1;2;0.333333333;yes;no;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;7;no;0;2;0.285714286;no;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;8;no;0;2;0.25;no;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;9;yes;1;3;0.333333333;no;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;10;yes;1;4;0.4;yes;no;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;11;yes;1;5;0.454545455;yes;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;12;yes;1;6;0.5;yes;no;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;13;yes;1;7;0.538461538;no;no;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
111;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;14;yes;1;8;0.571428571;no;yes;14;8;6;0.571428571;14;8;6;ID111_Shifting_Tray_f_3y;;3;7;0.428571429;5;6;0.833333333;6;5;0.833333333;7;3;0.428571429
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
112;f;47;3;no;48;4;young;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;8;6;2;0.75;8;6;2;ID112_Shifting_Tray_f_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
113;m;46;3;no;47;3;young;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;8;6;2;0.75;8;6;2;ID113_Shifting_Tray_m_3y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;1;yes;1;1;1;;;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;2;yes;1;2;1;no;yes;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;3;no;0;2;0.666666667;no;no;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;4;no;0;2;0.5;yes;no;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;7;no;0;4;0.571428571;no;yes;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;8;yes;1;5;0.625;no;yes;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;9;yes;1;6;0.666666667;no;yes;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;10;yes;1;7;0.7;yes;no;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;11;yes;1;8;0.727272727;yes;yes;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;12;yes;1;9;0.75;yes;no;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
114;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;13;yes;1;10;0.769230769;no;no;13;10;3;0.769230769;13;10;3;ID114_Shifting_Tray_m_4y;;5;6;0.833333333;4;6;0.666666667;6;5;0.833333333;6;4;0.666666667
115;f;45;3;no;45;3;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;17;10;7;0.588235294;17;10;7;ID115_Shifting_Tray_f_3y;;5;8;0.625;5;8;0.625;7;3;0.428571429;9;7;0.777777778
115;f;45;3;no;45;3;young;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;17;10;7;0.588235294;17;10;7;ID115_Shifting_Tray_f_3y;;5;8;0.625;5;8;0.625;7;3;0.428571429;9;7;0.777777778
