ID;Gender;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;StoppedGame;Phase;Trial;AverageDistanceAcrossTestTrials;NurseryCode;TestingLocation
166;m;52;4;old;no;no;Test;3;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;4;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;5;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;6;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;7;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;8;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;9;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;10;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;11;1.393;15;Edinburgh
166;m;52;4;old;no;no;Test;12;1.393;15;Edinburgh
